Time,QueueID,Allocation,FairShare
997,test-queue1,16.000000,0.000000
998,test-queue2,0.000000,8.000000
998,test-queue3,0.000000,8.000000
998,test-department,16.000000,16.000000
998,test-queue1,16.000000,0.000000
999,test-department,16.000000,16.000000
999,test-queue1,16.000000,0.000000
999,test-queue2,0.000000,8.000000
999,test-queue3,0.000000,8.000000
1000,test-department,16.000000,16.000000
1000,test-queue1,16.000000,0.000000
1000,test-queue2,0.000000,8.000000
1000,test-queue3,0.000000,8.000000
1001,test-department,16.000000,16.000000
1001,test-queue1,16.000000,0.000000
1001,test-queue2,0.000000,8.000000
1001,test-queue3,0.000000,8.000000
1002,test-queue2,0.000000,8.000000
1002,test-queue3,0.000000,8.000000
1002,test-department,16.000000,16.000000
1002,test-queue1,16.000000,0.000000
1003,test-queue3,0.000000,8.000000
1003,test-department,16.000000,16.000000
1003,test-queue1,16.000000,0.000000
1003,test-queue2,0.000000,8.000000
1004,test-department,16.000000,16.000000
1004,test-queue1,16.000000,0.000000
1004,test-queue2,0.000000,8.000000
1004,test-queue3,0.000000,8.000000
1005,test-queue2,0.000000,8.000000
1005,test-queue3,0.000000,8.000000
1005,test-department,16.000000,16.000000
1005,test-queue1,16.000000,0.000000
1006,test-queue1,16.000000,0.000000
1006,test-queue2,0.000000,8.000000
1006,test-queue3,0.000000,8.000000
1006,test-department,16.000000,16.000000
1007,test-queue2,0.000000,8.000000
1007,test-queue3,0.000000,8.000000
1007,test-department,16.000000,16.000000
1007,test-queue1,16.000000,0.000000
1008,test-queue3,0.000000,8.000000
1008,test-department,16.000000,16.000000
1008,test-queue1,16.000000,0.000000
1008,test-queue2,0.000000,8.000000
1009,test-queue3,0.000000,8.000000
1009,test-department,16.000000,16.000000
1009,test-queue1,16.000000,0.000000
1009,test-queue2,0.000000,8.000000
1010,test-department,16.000000,16.000000
1010,test-queue1,16.000000,0.000000
1010,test-queue2,0.000000,8.000000
1010,test-queue3,0.000000,8.000000
1011,test-department,16.000000,16.000000
1011,test-queue1,16.000000,0.000000
1011,test-queue2,0.000000,8.000000
1011,test-queue3,0.000000,8.000000
1012,test-department,16.000000,16.000000
1012,test-queue1,16.000000,0.000000
1012,test-queue2,0.000000,8.000000
1012,test-queue3,0.000000,8.000000
1013,test-queue2,0.000000,8.000000
1013,test-queue3,0.000000,8.000000
1013,test-department,16.000000,16.000000
1013,test-queue1,16.000000,0.000000
1014,test-queue2,0.000000,8.000000
1014,test-queue3,0.000000,8.000000
1014,test-department,16.000000,16.000000
1014,test-queue1,16.000000,0.000000
1015,test-department,16.000000,16.000000
1015,test-queue1,16.000000,0.000000
1015,test-queue2,0.000000,8.000000
1015,test-queue3,0.000000,8.000000
1016,test-queue1,16.000000,0.000000
1016,test-queue2,0.000000,8.000000
1016,test-queue3,0.000000,8.000000
1016,test-department,16.000000,16.000000
1017,test-queue3,0.000000,8.000000
1017,test-department,16.000000,16.000000
1017,test-queue1,16.000000,0.000000
1017,test-queue2,0.000000,8.000000
1018,test-queue1,16.000000,0.000000
1018,test-queue2,0.000000,8.000000
1018,test-queue3,0.000000,8.000000
1018,test-department,16.000000,16.000000
1019,test-queue3,0.000000,8.000000
1019,test-department,16.000000,16.000000
1019,test-queue1,16.000000,0.000000
1019,test-queue2,0.000000,8.000000
1020,test-queue1,16.000000,0.000000
1020,test-queue2,0.000000,8.000000
1020,test-queue3,0.000000,8.000000
1020,test-department,16.000000,16.000000
1021,test-department,16.000000,16.000000
1021,test-queue1,16.000000,0.000000
1021,test-queue2,0.000000,8.000000
1021,test-queue3,0.000000,8.000000
1022,test-queue1,16.000000,0.000000
1022,test-queue2,0.000000,8.000000
1022,test-queue3,0.000000,8.000000
1022,test-department,16.000000,16.000000
1023,test-department,16.000000,16.000000
1023,test-queue1,16.000000,0.000000
1023,test-queue2,0.000000,8.000000
1023,test-queue3,0.000000,8.000000
